Exp	a_t	lp	e_b	e_n	dsbeta	e_ds	mwd	aw	Yu2007-Exp1-2x2-single	Yu2007-Exp1-3x3-single	Yu2007-Exp1-4x4-single	Yurokovisky2013-Exp1-single	Yurokovisky2013-Exp1-either	Yurokovisky2013-Exp1-both	Yurokovisky2013-Exp2-single	Yurokovisky2013-Exp2-either	Yurokovisky2013-Exp2-both	Yurokovisky2013-Exp3-single	Yurokovisky2013-Exp3-either	Yurokovisky2013-Exp3-both	Yurokovisky2013-Exp3-early	Yurokovisky2013-Exp3-late
All	0.98982	0.0504674	0.731433	0.602133	0.459074	2.33431	0.21311	114.557	0.490741	0.348148	0.37963	0.338889	0.583333	0.222222	0.188889	0.511111	0.394444	0.305556	0.655556	0.238889	0.2	0.0388889
All	0.99246	0.0394153	0.152237	0.498709	0.703897	1.06815	0.232314	198.719	0.559259	0.394444	0.357407	0.388889	0.511111	0.305556	0.316667	0.638889	0.283333	0.294444	0.622222	0.277778	0.266667	0.0111111
All	0.984181	0.0226754	0.258654	0.297912	0.62909	3.36995	0.714086	78.9069	0.338889	0.207407	0.25	0.188889	0.555556	0.222222	0.161111	0.622222	0.2	0.194444	0.744444	0.15	0	0.15
All	0.998872	0.0391746	0.510868	0.597132	0.527169	1.7862	0.536015	144.076	0.461111	0.544444	0.424074	0.616667	0.333333	0.666667	0.244444	0.844444	0.155556	0.333333	0.711111	0.261111	0.216667	0.0444444
All	0.998101	0.0533953	0.422172	0.0173132	0.542846	3.96377	0.737267	99.5442	0.422222	0.438889	0.561111	0.383333	0.244444	0.455556	0.5	0.766667	0.233333	0.5	0.777778	0.216667	0.15	0.0666667
All	0.960401	0.0185595	0.720973	0.400314	0.0754743	4.58468	0.968254	208.448	0.214815	0.22963	0.32037	0.0777778	0.616667	0.211111	0.15	0.677778	0.188889	0.144444	0.711111	0.177778	0.1	0.0777778
All	0.991205	0.0669537	0.726652	0.696383	0.226228	4.33726	0.523596	33.5737	0.281481	0.198148	0.262963	0.0444444	0.45	0.377778	0.0666667	0.816667	0.166667	0.0611111	0.811111	0.172222	0.111111	0.0611111
All	0.990354	0.0683999	0.0852994	0.708704	0.647366	1.74626	0.976684	184.127	0.5	0.37963	0.374074	0.361111	0.5	0.311111	0.305556	0.538889	0.316667	0.333333	0.783333	0.138889	0.133333	0.00555556
All	0.961927	0.0259546	0.699061	0.718244	0.0855655	2.24848	0.896906	51.4358	0.231481	0.264815	0.272222	0.1	0.672222	0.166667	0.105556	0.655556	0.216667	0.127778	0.672222	0.188889	0.1	0.0888889
All	0.98047	0.0525258	0.0255953	0.453752	0.610102	4.33295	0.821606	116.401	0.287037	0.287037	0.262963	0.194444	0.783333	0.0111111	0.222222	0.766667	0.0611111	0.316667	0.744444	0.05	0.0222222	0.0277778
