Exp	a_t	lp	e_b	e_n	dsbeta	e_ds	mwd	aw	Yu2007-Exp1-2x2-single	Yu2007-Exp1-3x3-single	Yu2007-Exp1-4x4-single	Yurokovisky2013-Exp1-single	Yurokovisky2013-Exp1-either	Yurokovisky2013-Exp1-both	Yurokovisky2013-Exp2-single	Yurokovisky2013-Exp2-either	Yurokovisky2013-Exp2-both	Yurokovisky2013-Exp3-single	Yurokovisky2013-Exp3-either	Yurokovisky2013-Exp3-both	Yurokovisky2013-Exp3-early	Yurokovisky2013-Exp3-late
All	0.999742	0.0336245	0.105416	0.0401893	0.337749	0.59648	0.843439	206.386	0.733333	0.737037	0.566667	0.25	0.616667	0.311111	0.544444	0.538889	0.4	0.716667	0.722222	0.222222	0.194444	0.0277778
All	0.999754	0.0996199	0.00293835	0.00182332	0.23254	4.16172	0.332913	212.338	0.885185	0.666667	0.527778	0.2	0.655556	0.283333	0.572222	0.583333	0.355556	0.794444	0.705556	0.238889	0.233333	0.00555556
All	0.999759	0.0809293	0.231116	0.0659593	0.924523	1.73593	0.959248	207.86	0.833333	0.709259	0.533333	0.25	0.594444	0.322222	0.522222	0.555556	0.383333	0.688889	0.716667	0.222222	0.177778	0.0444444
All	0.999756	0.19652	0.0737043	0.0171384	0.727309	0.454686	0.420086	214.402	0.787037	0.714815	0.537037	0.255556	0.661111	0.283333	0.522222	0.572222	0.372222	0.755556	0.761111	0.211111	0.2	0.0111111
All	0.999516	0.00603637	0.27077	0.0644793	0.875705	1.05899	0.399327	204.458	0.557407	0.540741	0.433333	0.366667	0.577778	0.288889	0.316667	0.711111	0.272222	0.355556	0.805556	0.138889	0.0833333	0.0555556
All	0.999727	0.112415	0.0401821	0.0357787	0.700375	4.24297	0.873621	205.419	0.788889	0.67037	0.605556	0.233333	0.611111	0.305556	0.477778	0.522222	0.433333	0.761111	0.738889	0.211111	0.194444	0.0166667
All	0.999552	0.139013	0.0117157	0.00191252	0.415408	3.99653	0.637481	212.769	0.768519	0.594444	0.451852	0.272222	0.677778	0.283333	0.572222	0.677778	0.283333	0.583333	0.772222	0.144444	0.0888889	0.0555556
All	0.999752	0.0700674	0.241069	0.142199	0.984832	4.88173	0.71073	211.925	0.833333	0.672222	0.464815	0.266667	0.594444	0.327778	0.483333	0.6	0.388889	0.588889	0.633333	0.272222	0.177778	0.0944444
All	0.999869	0.189821	0.0314388	0.00439188	0.120699	3.14068	0.456819	210.179	0.883333	0.787037	0.455556	0.194444	0.694444	0.261111	0.561111	0.577778	0.355556	0.844444	0.822222	0.161111	0.155556	0.00555556
All	0.999688	0.147735	0.266632	0.00853525	0.220294	1.67742	0.472482	202.793	0.825926	0.748148	0.581481	0.266667	0.577778	0.361111	0.616667	0.544444	0.416667	0.805556	0.722222	0.266667	0.183333	0.0833333
All	0.999726	0.15535	0.304834	0.218202	0.619774	4.76035	0.929834	206.889	0.672222	0.611111	0.398148	0.25	0.516667	0.411111	0.35	0.627778	0.35	0.516667	0.638889	0.261111	0.144444	0.116667
All	0.999638	0.0851512	0.11294	0.0565443	0.382329	4.15174	0.263238	202.188	0.762963	0.640741	0.503704	0.238889	0.588889	0.35	0.527778	0.683333	0.288889	0.561111	0.761111	0.133333	0.0666667	0.0666667
All	0.999502	0.169842	0.0450032	0.0346285	0.987413	1.49436	0.759619	200.569	0.422222	0.522222	0.446296	0.222222	0.6	0.316667	0.533333	0.711111	0.266667	0.327778	0.705556	0.188889	0.133333	0.0555556
All	0.999731	0.192294	0.0622005	0.0247668	0.662777	3.32694	0.317144	207.119	0.868519	0.694444	0.587037	0.227778	0.633333	0.305556	0.572222	0.522222	0.444444	0.766667	0.772222	0.194444	0.161111	0.0333333
All	0.999795	0.0271207	0.179666	0.131512	0.0838447	4.92622	0.283701	205.839	0.885185	0.694444	0.472222	0.272222	0.522222	0.361111	0.494444	0.566667	0.411111	0.622222	0.755556	0.188889	0.138889	0.05
All	0.999826	0.134363	0.135055	0.0451193	0.150282	3.54146	0.822394	213.994	0.9	0.753704	0.522222	0.172222	0.605556	0.361111	0.566667	0.572222	0.383333	0.805556	0.794444	0.2	0.172222	0.0277778
All	0.999664	0.0026784	0.39698	0.0849527	0.816988	0.548196	0.728705	204.564	0.740741	0.574074	0.505556	0.288889	0.544444	0.35	0.361111	0.661111	0.322222	0.444444	0.588889	0.311111	0.211111	0.1
All	0.999701	0.133172	0.368904	0.206094	0.0714413	2.43416	0.885699	206.863	0.709259	0.616667	0.407407	0.277778	0.583333	0.327778	0.366667	0.638889	0.333333	0.561111	0.638889	0.283333	0.161111	0.122222
All	0.999873	0.171763	0.110416	0.00400555	0.851546	0.529185	0.784789	206.939	0.846296	0.77037	0.462963	0.183333	0.677778	0.288889	0.516667	0.616667	0.344444	0.733333	0.655556	0.305556	0.172222	0.133333
All	0.999801	0.0372216	0.0105314	0.00698382	0.841624	0.577304	0.0564572	207.051	0.881481	0.692593	0.535185	0.222222	0.677778	0.283333	0.433333	0.533333	0.433333	0.727778	0.805556	0.166667	0.138889	0.0277778
All	0.999512	0.0675678	0.229995	0.088199	0.513042	2.82406	0.409525	212.563	0.574074	0.551852	0.440741	0.277778	0.683333	0.233333	0.377778	0.733333	0.255556	0.35	0.777778	0.116667	0.0833333	0.0333333
All	0.999775	0.187577	0.392401	0.131455	0.570024	0.209585	0.908339	203.619	0.52037	0.466667	0.372222	0.211111	0.472222	0.327778	0.305556	0.616667	0.338889	0.394444	0.622222	0.272222	0.166667	0.105556
All	0.999532	0.0781685	0.191036	0.0105467	0.709782	4.18819	0.922464	203.24	0.72037	0.696296	0.561111	0.316667	0.55	0.283333	0.6	0.522222	0.383333	0.494444	0.561111	0.233333	0.188889	0.0444444
All	0.999866	0.0888744	0.238837	0.202516	0.120919	2.76948	0.86737	206.586	0.777778	0.707407	0.516667	0.233333	0.566667	0.366667	0.527778	0.561111	0.422222	0.672222	0.666667	0.266667	0.144444	0.122222
All	0.999554	0.0242697	0.227978	0.0727726	0.339061	3.64968	0.558727	210.948	0.655556	0.546296	0.466667	0.233333	0.583333	0.361111	0.288889	0.661111	0.327778	0.377778	0.788889	0.138889	0.0833333	0.0555556
All	0.999757	0.0544883	0.0599669	0.0388756	0.19282	0.0278055	0.174408	210.241	0.357407	0.311111	0.303704	0.361111	0.433333	0.45	0.333333	0.561111	0.338889	0.377778	0.605556	0.294444	0.111111	0.183333
All	0.999821	0.150536	0.117481	0.0294635	0.554512	0.0186611	0.533216	214.277	0.322222	0.322222	0.277778	0.244444	0.594444	0.266667	0.394444	0.566667	0.35	0.3	0.622222	0.238889	0.15	0.0888889
All	0.999647	0.0639216	0.155226	0.0197766	0.565296	2.01691	0.03255	205.865	0.805556	0.724074	0.531481	0.233333	0.622222	0.311111	0.688889	0.572222	0.4	0.572222	0.755556	0.172222	0.111111	0.0611111
All	0.999897	0.146355	0.20956	0.00390798	0.81595	0.425199	0.685453	211.743	0.790741	0.764815	0.507407	0.222222	0.672222	0.227778	0.627778	0.672222	0.294444	0.694444	0.844444	0.15	0.0666667	0.0833333
All	0.999564	0.182673	0.265401	0.016188	0.434455	3.0298	0.213355	200.766	0.781481	0.694444	0.633333	0.272222	0.6	0.294444	0.494444	0.594444	0.338889	0.455556	0.638889	0.238889	0.172222	0.0666667
All	0.999568	0.15606	0.129364	0.0471454	0.351831	1.13772	0.0656385	215.609	0.590741	0.594444	0.45	0.216667	0.611111	0.311111	0.472222	0.644444	0.327778	0.416667	0.761111	0.15	0.0888889	0.0611111
All	0.999503	0.00852844	0.278808	0.0304628	0.978636	3.41216	0.292496	200.054	0.642593	0.561111	0.509259	0.244444	0.555556	0.355556	0.366667	0.65	0.316667	0.372222	0.727778	0.183333	0.144444	0.0388889
All	0.999766	0.0551859	0.053992	0.0332764	0.316999	2.10322	0.618122	205.445	0.864815	0.744444	0.52963	0.322222	0.627778	0.344444	0.611111	0.616667	0.35	0.761111	0.783333	0.194444	0.188889	0.00555556
All	0.99952	0.180862	0.345812	0.0702385	0.100328	4.1745	0.513059	215.64	0.624074	0.57963	0.477778	0.294444	0.555556	0.344444	0.305556	0.738889	0.25	0.4	0.727778	0.205556	0.105556	0.1
All	0.999582	0.166988	0.230544	0.0850583	0.268753	1.56552	0.561066	213.189	0.668519	0.611111	0.464815	0.294444	0.633333	0.3	0.333333	0.7	0.294444	0.438889	0.738889	0.155556	0.122222	0.0333333
All	0.999724	0.162755	0.166884	0.0455038	0.209353	2.96069	0.0118999	202.631	0.811111	0.751852	0.546296	0.3	0.6	0.316667	0.555556	0.494444	0.433333	0.727778	0.761111	0.194444	0.144444	0.05
All	0.999899	0.0181072	0.0178646	0.00364994	0.58681	3.51164	0.454089	206.211	0.898148	0.803704	0.464815	0.222222	0.666667	0.233333	0.588889	0.611111	0.338889	0.805556	0.877778	0.105556	0.0944444	0.0111111
All	0.999501	0.0526156	0.296222	0.201558	0.94843	2.41739	0.0467704	208.481	0.588889	0.538889	0.396296	0.283333	0.616667	0.2	0.322222	0.705556	0.272222	0.372222	0.727778	0.161111	0.1	0.0611111
All	0.999604	0.033881	0.0857643	0.0594434	0.00193523	0.643464	0.0438407	210.678	0.612963	0.548148	0.431481	0.272222	0.638889	0.288889	0.5	0.688889	0.288889	0.416667	0.711111	0.188889	0.133333	0.0555556
All	0.999646	0.0315785	0.17034	0.0537939	0.300303	1.5351	0.776	202.541	0.718519	0.67037	0.555556	0.255556	0.594444	0.366667	0.572222	0.655556	0.333333	0.561111	0.705556	0.222222	0.116667	0.105556
All	0.999887	0.0307647	0.354015	0.122416	0.136362	4.74772	0.498586	204.028	0.835185	0.766667	0.503704	0.188889	0.755556	0.2	0.661111	0.616667	0.311111	0.772222	0.822222	0.155556	0.116667	0.0388889
All	0.999794	0.0260567	0.124525	0.109561	0.0849742	2.4984	0.347595	206.716	0.87963	0.65	0.52963	0.311111	0.5	0.388889	0.561111	0.555556	0.405556	0.616667	0.755556	0.2	0.144444	0.0555556
All	0.999537	0.160469	0.335698	0.304182	0.791439	3.38676	0.461415	204.346	0.562963	0.538889	0.412963	0.3	0.572222	0.227778	0.277778	0.722222	0.244444	0.427778	0.722222	0.227778	0.177778	0.05
All	0.999587	0.0477937	0.323126	0.0277459	0.92609	0.915479	0.348494	201.613	0.737037	0.631481	0.564815	0.261111	0.622222	0.283333	0.444444	0.605556	0.333333	0.472222	0.683333	0.2	0.15	0.05
All	0.999819	0.0872129	0.17134	0.134696	0.5214	0.339556	0.272179	215.75	0.844444	0.596296	0.462963	0.172222	0.555556	0.244444	0.422222	0.588889	0.361111	0.516667	0.622222	0.283333	0.177778	0.105556
All	0.999653	0.0262856	0.236663	0.076508	0.880055	2.22446	0.614728	201.658	0.757407	0.67963	0.47037	0.277778	0.583333	0.366667	0.472222	0.75	0.244444	0.527778	0.661111	0.227778	0.122222	0.105556
All	0.99974	0.158298	0.223835	0.146633	0.752322	4.09636	0.567538	214.764	0.805556	0.662963	0.466667	0.272222	0.588889	0.338889	0.4	0.561111	0.405556	0.566667	0.727778	0.205556	0.138889	0.0666667
All	0.999779	0.0860853	0.0612118	0.0563882	0.695418	3.95826	0.696098	213.222	0.868519	0.707407	0.553704	0.277778	0.527778	0.411111	0.638889	0.605556	0.366667	0.738889	0.755556	0.205556	0.188889	0.0166667
All	0.9996	0.178613	0.106654	0.0757514	0.257915	1.50894	0.0511822	208.129	0.661111	0.575926	0.442593	0.238889	0.633333	0.294444	0.466667	0.688889	0.277778	0.405556	0.65	0.194444	0.0888889	0.105556
All	0.999726	0.0286976	0.341725	0.0837775	0.628292	2.07657	0.595894	209.508	0.803704	0.738889	0.459259	0.238889	0.572222	0.327778	0.422222	0.655556	0.311111	0.694444	0.677778	0.266667	0.188889	0.0777778
All	0.999613	0.00653602	0.288747	0.0179718	0.974312	3.07482	0.463899	209.898	0.811111	0.740741	0.614815	0.305556	0.516667	0.383333	0.533333	0.583333	0.366667	0.561111	0.638889	0.305556	0.222222	0.0833333
All	0.999886	0.185708	0.207357	0.00583568	0.425418	4.91992	0.580906	208.97	0.894444	0.798148	0.472222	0.161111	0.738889	0.172222	0.638889	0.627778	0.333333	0.777778	0.833333	0.15	0.144444	0.00555556
All	0.999681	0.0620263	0.188742	0.0227681	0.133635	0.212794	0.545073	212.214	0.611111	0.525926	0.418519	0.25	0.616667	0.272222	0.411111	0.561111	0.361111	0.388889	0.538889	0.3	0.2	0.1
All	0.999876	0.0130553	0.0486318	0.0172391	0.205072	2.44807	0.936698	208.581	0.885185	0.774074	0.475926	0.205556	0.644444	0.283333	0.622222	0.65	0.322222	0.855556	0.822222	0.161111	0.144444	0.0166667
All	0.999857	0.118994	0.0978919	0.0814953	0.903207	2.98816	0.824906	204.715	0.87037	0.753704	0.490741	0.25	0.644444	0.311111	0.583333	0.588889	0.377778	0.788889	0.761111	0.205556	0.183333	0.0222222
All	0.99988	0.174581	0.0159493	0.0014236	0.298579	1.18353	0.376968	202.621	0.888889	0.738889	0.47037	0.188889	0.727778	0.25	0.594444	0.594444	0.338889	0.8	0.816667	0.172222	0.133333	0.0388889
All	0.999699	0.0234337	0.374812	0.370456	0.776945	3.52155	0.889221	202.9	0.535185	0.544444	0.425926	0.227778	0.561111	0.355556	0.35	0.666667	0.311111	0.416667	0.666667	0.25	0.133333	0.116667
All	0.999674	0.0970736	0.0494128	0.0241693	0.920663	0.967659	0.183937	201.855	0.722222	0.696296	0.52037	0.227778	0.65	0.311111	0.561111	0.633333	0.316667	0.65	0.727778	0.205556	0.161111	0.0444444
All	0.999677	0.057203	0.228941	0.0172738	0.82366	3.27784	0.410781	208.722	0.816667	0.777778	0.553704	0.288889	0.561111	0.394444	0.605556	0.55	0.416667	0.716667	0.772222	0.188889	0.122222	0.0666667
All	0.999712	0.0214331	0.348792	0.337953	0.505465	4.52554	0.278074	212.075	0.57963	0.546296	0.437037	0.266667	0.577778	0.344444	0.288889	0.65	0.333333	0.5	0.594444	0.333333	0.177778	0.155556
All	0.999786	0.143387	0.372431	0.10238	0.703682	4.55834	0.270278	206.795	0.875926	0.72037	0.514815	0.25	0.527778	0.394444	0.6	0.588889	0.366667	0.65	0.677778	0.272222	0.205556	0.0666667
All	0.99967	0.131586	0.220266	0.0757895	0.750905	4.96685	0.980358	215.265	0.755556	0.692593	0.518519	0.205556	0.45	0.477778	0.405556	0.616667	0.372222	0.577778	0.755556	0.183333	0.0888889	0.0944444
All	0.999704	0.139665	0.0446226	0.0193475	0.422105	0.238262	0.626567	205.664	0.672222	0.625926	0.459259	0.255556	0.655556	0.255556	0.488889	0.566667	0.405556	0.416667	0.672222	0.194444	0.122222	0.0722222
All	0.999624	0.0148	0.398045	0.166347	0.859719	4.20515	0.428799	202.847	0.7	0.651852	0.440741	0.316667	0.544444	0.283333	0.233333	0.655556	0.333333	0.527778	0.688889	0.244444	0.155556	0.0888889
All	0.999854	0.0292419	0.360344	0.228418	0.0973647	2.47731	0.974036	201.775	0.831481	0.696296	0.492593	0.2	0.566667	0.322222	0.411111	0.605556	0.377778	0.633333	0.65	0.283333	0.144444	0.138889
All	0.999538	0.0555577	0.255033	0.22305	0.312258	4.11359	0.640794	207.679	0.574074	0.52037	0.411111	0.322222	0.494444	0.244444	0.3	0.672222	0.3	0.422222	0.75	0.161111	0.127778	0.0333333
All	0.999832	0.100178	0.0930245	0.0482856	0.0669355	1.63085	0.71276	214.205	0.9	0.744444	0.516667	0.233333	0.661111	0.333333	0.544444	0.566667	0.372222	0.788889	0.788889	0.183333	0.15	0.0333333
All	0.999632	0.0388346	0.155817	0.08853	0.371576	4.89086	0.49544	204.603	0.703704	0.605556	0.477778	0.272222	0.544444	0.333333	0.366667	0.65	0.311111	0.5	0.661111	0.211111	0.138889	0.0722222
All	0.999824	0.190828	0.319921	0.312493	0.496661	0.748615	0.509085	207.321	0.692593	0.648148	0.451852	0.244444	0.472222	0.338889	0.366667	0.677778	0.311111	0.583333	0.7	0.222222	0.111111	0.111111
All	0.999674	0.0838533	0.286919	0.0425432	0.241592	1.02124	0.0963544	201.271	0.738889	0.738889	0.531481	0.222222	0.561111	0.394444	0.455556	0.6	0.372222	0.555556	0.65	0.266667	0.155556	0.111111
All	0.999501	0.0119289	0.340066	0.201115	0.700288	4.12032	0.510431	206.617	0.581481	0.47963	0.385185	0.311111	0.572222	0.216667	0.322222	0.7	0.266667	0.422222	0.822222	0.111111	0.0611111	0.05
All	0.99964	0.117475	0.00386752	0.000478192	0.00319268	0.114387	0.225773	212.37	0.407407	0.475926	0.324074	0.227778	0.627778	0.261111	0.372222	0.538889	0.338889	0.294444	0.638889	0.216667	0.127778	0.0888889
All	0.999638	0.193971	0.18126	0.0180652	0.507918	3.08131	0.768985	202.133	0.775926	0.733333	0.603704	0.211111	0.577778	0.377778	0.594444	0.572222	0.388889	0.633333	0.711111	0.233333	0.177778	0.0555556
All	0.999841	0.139381	0.147026	0.0179817	0.344775	4.60828	0.73071	215.114	0.911111	0.792593	0.518519	0.144444	0.688889	0.222222	0.555556	0.577778	0.35	0.811111	0.761111	0.222222	0.211111	0.0111111
All	0.999548	0.0485793	0.174967	0.128757	0.169938	4.40481	0.833396	212.865	0.583333	0.551852	0.437037	0.3	0.583333	0.222222	0.305556	0.677778	0.3	0.4	0.716667	0.183333	0.122222	0.0611111
All	0.999573	0.180079	0.1398	0.0990442	0.952292	2.394	0.0670515	213.891	0.637037	0.555556	0.448148	0.3	0.661111	0.233333	0.288889	0.683333	0.305556	0.394444	0.666667	0.222222	0.133333	0.0888889
All	0.999559	0.104492	0.168071	0.0495168	0.793322	1.84844	0.135043	202.345	0.646296	0.577778	0.448148	0.266667	0.633333	0.283333	0.45	0.666667	0.316667	0.366667	0.666667	0.244444	0.133333	0.111111
All	0.999889	0.121752	0.27499	0.114243	0.785082	2.66316	0.55448	211.904	0.837037	0.803704	0.503704	0.216667	0.727778	0.216667	0.611111	0.622222	0.322222	0.788889	0.866667	0.122222	0.0944444	0.0277778
All	0.999762	0.10615	0.226885	0.146137	0.480817	2.13125	0.276799	211.589	0.805556	0.688889	0.416667	0.205556	0.488889	0.383333	0.422222	0.527778	0.422222	0.555556	0.7	0.261111	0.188889	0.0722222
All	0.999881	0.154118	0.133343	0.0956473	0.46374	0.165855	0.449959	201.55	0.681481	0.509259	0.485185	0.222222	0.505556	0.316667	0.422222	0.55	0.366667	0.55	0.666667	0.211111	0.166667	0.0444444
All	0.999879	0.148232	0.216701	0.216012	0.826016	1.96677	0.662293	204.271	0.8	0.744444	0.509259	0.211111	0.555556	0.383333	0.5	0.622222	0.355556	0.772222	0.727778	0.25	0.144444	0.105556
All	0.999871	0.110596	0.148078	0.101712	0.284437	2.6847	0.384114	212.132	0.851852	0.759259	0.516667	0.25	0.561111	0.372222	0.638889	0.638889	0.333333	0.788889	0.794444	0.188889	0.138889	0.05
All	0.999708	0.142727	0.108644	0.0583704	0.547615	4.7129	0.10894	210.498	0.761111	0.672222	0.577778	0.266667	0.588889	0.316667	0.616667	0.627778	0.327778	0.65	0.716667	0.222222	0.177778	0.0444444
All	0.999643	0.0392318	0.315239	0.0147518	0.898969	1.00073	0.143799	200.203	0.822222	0.733333	0.553704	0.372222	0.55	0.338889	0.527778	0.566667	0.383333	0.605556	0.666667	0.25	0.2	0.05
All	0.999535	0.0767568	0.0187362	0.00635456	0.595976	3.68901	0.562361	210.762	0.727778	0.559259	0.431481	0.227778	0.611111	0.288889	0.605556	0.644444	0.305556	0.566667	0.716667	0.194444	0.0944444	0.1
All	0.999834	0.143962	0.194851	0.0797994	0.652227	2.90093	0.879306	213.139	0.87963	0.737037	0.481481	0.255556	0.566667	0.372222	0.538889	0.572222	0.377778	0.8	0.777778	0.2	0.166667	0.0333333
All	0.999898	0.0922263	0.273852	0.134423	0.530755	0.108673	0.504472	200.513	0.674074	0.412963	0.414815	0.194444	0.7	0.194444	0.483333	0.622222	0.333333	0.416667	0.655556	0.205556	0.144444	0.0611111
All	0.999505	0.0425444	0.142252	0.0506657	0.208616	1.59429	0.68734	207.402	0.477778	0.537037	0.403704	0.211111	0.611111	0.283333	0.361111	0.727778	0.25	0.327778	0.777778	0.161111	0.105556	0.0555556
All	0.999878	0.071668	0.0277378	0.00635041	0.0580471	2.38476	0.753522	214.459	0.887037	0.818519	0.474074	0.211111	0.611111	0.327778	0.65	0.638889	0.305556	0.794444	0.8	0.177778	0.161111	0.0166667
All	0.999682	0.0892902	0.220734	0.148877	0.28229	2.11726	0.289155	203.81	0.725926	0.661111	0.459259	0.277778	0.527778	0.344444	0.3	0.688889	0.277778	0.494444	0.655556	0.233333	0.172222	0.0611111
All	0.999875	0.0497769	0.0580115	0.0225929	0.22544	0.766247	0.227453	208.097	0.868519	0.711111	0.496296	0.188889	0.7	0.272222	0.527778	0.661111	0.294444	0.827778	0.722222	0.25	0.133333	0.116667
All	0.999782	0.195623	0.0240221	0.0211867	0.291734	3.7741	0.718057	210.809	0.903704	0.707407	0.52963	0.2	0.65	0.283333	0.577778	0.55	0.4	0.822222	0.716667	0.216667	0.216667	0
All	0.999694	0.185026	0.0477967	0.00964694	0.567722	4.56943	0.152027	207.787	0.864815	0.638889	0.52963	0.266667	0.638889	0.294444	0.583333	0.5	0.422222	0.738889	0.827778	0.116667	0.105556	0.0111111
All	0.999781	0.0866163	0.199053	0.195693	0.195957	0.0333335	0.726831	210.152	0.512963	0.301852	0.312963	0.377778	0.488889	0.416667	0.288889	0.5	0.4	0.394444	0.511111	0.4	0.227778	0.172222
All	0.999573	0.0153368	0.203154	0.0237383	0.80405	0.844992	0.255995	201.312	0.655556	0.653704	0.555556	0.255556	0.605556	0.277778	0.544444	0.5	0.405556	0.427778	0.55	0.25	0.155556	0.0944444
All	0.999583	0.019933	0.320835	0.158791	0.603593	0.302752	0.860761	203.862	0.472222	0.448148	0.381481	0.294444	0.55	0.25	0.333333	0.688889	0.277778	0.338889	0.855556	0.0666667	0.0277778	0.0388889
All	0.999887	0.0723795	0.232064	0.114399	0.176914	4.81199	0.195201	205.003	0.837037	0.803704	0.472222	0.216667	0.716667	0.233333	0.588889	0.605556	0.355556	0.794444	0.827778	0.144444	0.0944444	0.05
All	0.999798	0.109008	0.289685	0.180589	0.358303	3.0664	0.51436	214.395	0.864815	0.698148	0.414815	0.294444	0.527778	0.305556	0.438889	0.572222	0.394444	0.616667	0.622222	0.283333	0.161111	0.122222
All	0.99984	0.027628	0.128541	0.0707295	0.764081	2.06503	0.0745569	206.11	0.892593	0.768519	0.475926	0.194444	0.616667	0.35	0.555556	0.627778	0.327778	0.755556	0.75	0.216667	0.177778	0.0388889
All	0.999825	0.0444336	0.067387	0.0579549	0.349545	4.21117	0.397215	203.465	0.922222	0.744444	0.516667	0.277778	0.627778	0.344444	0.583333	0.566667	0.4	0.761111	0.727778	0.261111	0.238889	0.0222222
All	0.999699	0.184567	0.189578	0.0239707	0.495575	3.8142	0.11322	206.96	0.798148	0.774074	0.568519	0.261111	0.605556	0.35	0.572222	0.544444	0.405556	0.761111	0.833333	0.144444	0.105556	0.0388889
All	0.999607	0.0407643	0.068723	0.0655497	0.353474	0.380756	0.144901	203.148	0.488889	0.507407	0.392593	0.211111	0.583333	0.266667	0.455556	0.672222	0.311111	0.361111	0.716667	0.188889	0.127778	0.0611111
All	0.999614	0.178027	0.0821198	0.0669621	0.929288	2.12357	0.314025	205.284	0.674074	0.601852	0.451852	0.227778	0.605556	0.338889	0.494444	0.722222	0.25	0.511111	0.705556	0.216667	0.105556	0.111111
All	0.999667	0.0918227	0.387044	0.334781	0.776123	2.3012	0.345413	202.325	0.568519	0.592593	0.422222	0.266667	0.588889	0.288889	0.266667	0.65	0.3	0.416667	0.611111	0.305556	0.161111	0.144444
All	0.999859	0.0649628	0.06587	0.0564383	0.0314945	4.41867	0.319035	207.712	0.875926	0.766667	0.492593	0.25	0.572222	0.383333	0.661111	0.583333	0.35	0.833333	0.816667	0.166667	0.15	0.0166667
All	0.999695	0.0354038	0.158372	0.142833	0.489692	4.51446	0.202956	208.211	0.72037	0.62963	0.468519	0.255556	0.6	0.344444	0.416667	0.644444	0.333333	0.55	0.805556	0.133333	0.0666667	0.0666667
All	0.999669	0.0419547	0.253965	0.0215805	0.0789271	1.70606	0.000156531	210.991	0.8	0.759259	0.566667	0.233333	0.611111	0.333333	0.6	0.572222	0.405556	0.661111	0.672222	0.266667	0.172222	0.0944444
All	0.999877	0.0127611	0.149254	0.0891895	0.451679	4.43494	0.4467	202.149	0.862963	0.809259	0.492593	0.211111	0.666667	0.283333	0.611111	0.644444	0.311111	0.783333	0.783333	0.205556	0.177778	0.0277778
All	0.999769	0.0662077	0.0951833	0.0628695	0.0175009	1.0488	0.477885	213.945	0.875926	0.672222	0.557407	0.294444	0.483333	0.427778	0.577778	0.638889	0.333333	0.655556	0.744444	0.238889	0.211111	0.0277778
All	0.999787	0.18153	0.377386	0.0935366	0.527289	3.94074	0.632763	210.352	0.866667	0.692593	0.52037	0.272222	0.533333	0.394444	0.566667	0.55	0.4	0.672222	0.744444	0.233333	0.188889	0.0444444
All	0.999862	0.157986	0.135827	0.0491749	0.765862	4.26184	0.0293388	205.372	0.883333	0.790741	0.527778	0.183333	0.616667	0.338889	0.65	0.605556	0.327778	0.744444	0.777778	0.205556	0.194444	0.0111111
All	0.999839	0.0475313	0.333379	0.051297	0.593088	3.26769	0.578487	215.463	0.903704	0.775926	0.511111	0.205556	0.672222	0.277778	0.572222	0.594444	0.355556	0.761111	0.772222	0.205556	0.177778	0.0277778
All	0.99957	0.166021	0.31194	0.212909	0.117889	2.35878	0.370943	206.417	0.655556	0.555556	0.451852	0.277778	0.561111	0.261111	0.277778	0.694444	0.294444	0.411111	0.744444	0.2	0.155556	0.0444444
All	0.999838	0.109765	0.339296	0.190541	0.261544	4.04728	0.809125	215.259	0.855556	0.792593	0.464815	0.211111	0.577778	0.294444	0.416667	0.566667	0.422222	0.633333	0.627778	0.305556	0.183333	0.122222
All	0.999591	0.0284025	0.200853	0.16964	0.820188	1.66602	0.951031	200.624	0.587037	0.546296	0.418519	0.266667	0.566667	0.255556	0.338889	0.633333	0.344444	0.416667	0.711111	0.205556	0.138889	0.0666667
All	0.999684	0.0116	0.275734	0.0289507	0.114904	0.614846	0.804609	214.024	0.735185	0.727778	0.505556	0.316667	0.566667	0.388889	0.466667	0.6	0.333333	0.588889	0.627778	0.294444	0.2	0.0944444
All	0.999678	0.129707	0.0795443	0.0676097	0.221972	0.790204	0.539101	210.84	0.67963	0.625926	0.55	0.25	0.55	0.316667	0.438889	0.633333	0.344444	0.516667	0.777778	0.122222	0.0611111	0.0611111
All	0.999545	0.126037	0.00773666	0.00556964	0.410585	1.23989	0.0302133	206.042	0.711111	0.587037	0.446296	0.277778	0.672222	0.25	0.605556	0.666667	0.294444	0.622222	0.766667	0.133333	0.1	0.0333333
All	0.999506	0.0761648	0.187822	0.00647983	0.909533	4.39211	0.702892	203.995	0.674074	0.698148	0.555556	0.327778	0.611111	0.216667	0.566667	0.538889	0.372222	0.477778	0.566667	0.261111	0.205556	0.0555556
All	0.999753	0.0854436	0.11846	0.108724	0.0369013	2.71535	0.352416	205.698	0.807407	0.683333	0.498148	0.227778	0.538889	0.361111	0.483333	0.605556	0.366667	0.538889	0.688889	0.25	0.177778	0.0722222
All	0.999733	0.119366	0.345337	0.0839527	0.535471	1.98151	0.565111	208.244	0.788889	0.731481	0.464815	0.261111	0.572222	0.344444	0.494444	0.583333	0.377778	0.638889	0.638889	0.311111	0.227778	0.0833333
All	0.999546	0.152106	0.298924	0.0168957	0.387332	2.10018	0.17297	205.953	0.762963	0.648148	0.603704	0.344444	0.55	0.344444	0.488889	0.627778	0.311111	0.444444	0.666667	0.222222	0.122222	0.1
